Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
5769,Hyundai,2013,275000,70000,East,New Jersey,Rahway,LPG,Individual,Manual,Second_Owner,19.2,1086,68.05,99.04Nm@ 4500rpm,5,No
5770,Hyundai,2013,245000,110000,West,California,Encinitas,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,No
5771,Maruti,2010,160000,200000,Central,Missouri,Springfield,Petrol,Individual,Manual,First_Owner,19,998,67.1,90Nm@ 3500rpm,5,No
5772,Hyundai,2014,250000,80000,Central,Missouri,Springfield,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
5773,Honda,2014,450000,76000,Central,Missouri,Springfield,Diesel,Individual,Manual,First_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,No
5774,Tata,2007,85000,150000,Central,Missouri,Springfield,Diesel,Individual,Manual,Second_Owner,17.2,1396,53.5,"8.5@ 2,500(kgm@ rpm)",5,No
5775,Toyota,2018,1938000,35000,Central,Missouri,Saint Peters,Diesel,Individual,Manual,First_Owner,13.68,2393,147.8,343Nm@ 1400-2800rpm,7,No
5776,Hyundai,2016,550000,40000,Central,Missouri,University City,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
5777,Ford,2015,551000,110000,Central,Missouri,Springfield,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,No
5778,Hyundai,2019,500000,60000,Central,Missouri,Springfield,Petrol,Individual,Manual,First_Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5,No
5779,Honda,2018,585000,15000,Central,Missouri,University City,Petrol,Individual,Manual,First_Owner,17.8,1198,86.7,109Nm@ 4500rpm,5,No
5780,Hyundai,2013,172000,120000,Central,Minnesota,Prior Lake,Petrol,Individual,Manual,First_Owner,16.36,1495,93.7,124.6Nm@ 3500rpm,5,No
5781,Hyundai,2012,360000,100000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
5782,Tata,2017,350000,24000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,Second_Owner,27.28,1047,69,140Nm@ 1800-3000rpm,5,No
5783,Ford,2018,700000,53000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,First_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,No
5784,Maruti,2011,148000,40000,Central,Texas,Sulphur Springs,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5785,Maruti,2016,330000,47370,Central,Texas,Sulphur Springs,CNG,Individual,Manual,First_Owner,21.94,1196,63,83Nm@ 3000rpm,5,No
5786,Skoda,2007,110000,120000,Central,Texas,Sulphur Springs,Diesel,Individual,Manual,Second_Owner,18.7,1896,66,210 / 1900,5,No
5787,Maruti,2015,450000,100000,Central,Texas,Sulphur Springs,Diesel,Individual,Manual,First_Owner,25.2,1248,73.94,190Nm@ 2000rpm,5,No
5788,Chevrolet,2009,260000,80000,Central,Texas,Sulphur Springs,Diesel,Individual,Manual,Second_Owner,11.5,1991,147.9,320Nm@ 2000rpm,7,No
5789,Hyundai,2011,200000,91000,Central,Texas,Sulphur Springs,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,No
5790,Maruti,2019,430000,20000,Central,Minnesota,Prior Lake,CNG,Individual,Manual,First_Owner,32.26,998,58.3,78Nm@ 3500rpm,4,No
5791,Mahindra,2013,550000,80000,Central,Illinois,Aurora,Diesel,Individual,Manual,Second_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,8,No
5792,Maruti,2013,245000,80000,Central,Illinois,Arlington Heights,Diesel,Individual,Manual,First_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,No
5793,Maruti,2016,320000,80000,Central,Illinois,Aurora,CNG,Individual,Manual,First_Owner,21.94,1196,61.7,85Nm@ 3000rpm,5,No
5794,Hyundai,2008,120000,110000,Central,Illinois,Aurora,CNG,Individual,Manual,Third_Owner,13.2,1495,94,"12.5@ 3,500(kgm@ rpm)",5,No
5795,Hyundai,2013,615000,120000,Central,Illinois,Aurora,Diesel,Individual,Manual,First_Owner,22.7,1582,126.24,259.87Nm@ 1900-2750rpm,5,No
5796,Skoda,2013,600000,90000,Central,Illinois,Aurora,Diesel,Individual,Automatic,First_Owner,17.2,1968,138.1,320Nm@ 1750-2500rpm,5,No
5797,Volkswagen,2010,300000,120000,Central,Illinois,Aurora,Petrol,Individual,Manual,Second_Owner,14.3,1798,160,250Nm@ 1500~4500rpm,5,No
5798,Ford,2016,400000,45217,Central,Oklahoma,Moore,Diesel,Dealer,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,No
5799,Hyundai,2017,1000000,60000,Central,Oklahoma,Midwest City,Diesel,Individual,Automatic,Second_Owner,17.01,1582,126.2,259.9Nm@ 1900-2750rpm,5,No
5800,Hyundai,2012,525000,70000,Central,Oklahoma,Midwest City,Petrol,Individual,Manual,Second_Owner,13.44,2359,198.25,250Nm@ 4250rpm,5,No
5801,Fiat,2013,300000,133000,Central,Oklahoma,Moore,Diesel,Individual,Manual,First_Owner,20.3,1248,75,197Nm@ 1750rpm,5,No
5802,Fiat,2011,220000,117000,Central,Oklahoma,Midwest City,Diesel,Individual,Manual,Second_Owner,20.3,1248,75,197Nm@ 1750rpm,5,No
5803,Mahindra,2015,850000,173000,Central,Oklahoma,Moore,Diesel,Individual,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,No
5804,Honda,2011,500000,35000,Central,Oklahoma,Moore,Petrol,Individual,Manual,First_Owner,17,1497,118,146Nm at 4800 rpm,5,No
5805,Hyundai,2003,59000,70000,South,Florida,Lakeland,Petrol,Individual,Manual,Second_Owner,13.2,1495,94,"12.5@ 3,500(kgm@ rpm)",5,No
5806,Maruti,2011,130000,60000,South,Florida,Land O Lakes,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5807,Volkswagen,2016,375000,120000,South,Florida,Land O Lakes,Petrol,Individual,Manual,Second_Owner,16.2,1199,74,110Nm@ 3000-4300rpm,5,No
5809,Volkswagen,2011,220000,222300,Central,Illinois,Freeport,Diesel,Individual,Manual,First_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,No
5810,Toyota,2013,625000,100000,Central,Illinois,Evanston,Diesel,Individual,Manual,Second_Owner,12.99,2494,100.57,200Nm@ 1400-3400rpm,7,No
5811,Maruti,2013,295000,120000,Central,Illinois,Evanston,Diesel,Individual,Manual,First_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,No
5813,Tata,2010,235000,90000,Central,Illinois,Elmhurst,Diesel,Individual,Manual,First_Owner,14,1948,90,190Nm@ 2000-3000,9,No
5814,Hyundai,2012,500000,330000,Central,Illinois,Elmhurst,Petrol,Individual,Manual,Second_Owner,13.44,2359,198.25,250Nm@ 4250rpm,5,No
5815,Maruti,2017,509999,20000,Central,Illinois,Freeport,Petrol,Individual,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,No
5816,Maruti,2020,370000,16000,Central,Illinois,Freeport,CNG,Individual,Manual,First_Owner,33,796,47.3,69Nm@ 3500rpm,5,No
5817,Hyundai,2016,370000,30000,Central,Illinois,Elmhurst,Petrol,Individual,Manual,Second_Owner,18.9,1197,82,114Nm@ 4000rpm,5,No
5819,Mahindra,2012,300000,210000,Central,Illinois,Elmhurst,Diesel,Individual,Manual,First_Owner,17.21,1493,100,240Nm@ 1600-2800rpm,7,No
5820,Hyundai,2015,350000,20000,Central,Indiana,Vincennes,Petrol,Individual,Manual,First_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,No
5821,Renault,2018,395000,20000,Central,Indiana,Vincennes,Petrol,Individual,Manual,First_Owner,23.01,999,67,91Nm@ 4250rpm,5,No
5822,Toyota,2015,850000,100000,Central,Indiana,Vincennes,Diesel,Individual,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,8,No
5823,Toyota,2015,1150000,40000,Central,Indiana,Vincennes,Diesel,Individual,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7,No
5824,Jaguar,2016,3500000,35000,Central,Indiana,Vincennes,Diesel,Individual,Automatic,First_Owner,14.74,2993,270.9,600Nm@ 2000rpm,5,No
5825,Volkswagen,2012,280000,120000,East,Pennsylvania,Upper Saint Clair,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,No
5826,Mahindra,2018,775000,50000,East,Pennsylvania,Upper Saint Clair,Diesel,Individual,Manual,Second_Owner,18.49,1493,100,240Nm@ 1600-2800rpm,7,No
5827,Hyundai,2012,420000,100000,East,Pennsylvania,Upper Saint Clair,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
5828,Honda,2010,310000,91000,Central,Indiana,Vincennes,Petrol,Individual,Manual,Second_Owner,17,1497,118,146Nm at 4800 rpm,5,No
5829,Jeep,2017,1550000,50000,East,New Jersey,Camden,Diesel,Individual,Manual,First_Owner,17.1,1956,170,350Nm@ 1750-2500rpm,5,No
5830,Fiat,2015,375000,67000,East,New Hampshire,Portsmouth,Diesel,Individual,Manual,First_Owner,20.4,1248,91.7,209Nm@ 2000rpm,5,No
5831,Hyundai,2015,500000,40000,East,New Jersey,Rutherford,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,No
5832,Maruti,2013,300000,100000,West,California,Roseville,Diesel,Individual,Manual,Second_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,No
5833,Honda,2008,155000,120000,West,California,Roseville,Petrol,Individual,Manual,Second_Owner,17.7,1497,78,"12.7@ 2,700(kgm@ rpm)",5,No
5834,Maruti,2013,350000,185000,East,New Jersey,Maple Shade,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,No
5835,Mahindra,2016,950000,75000,East,New Jersey,Hawthorne,Diesel,Individual,Automatic,Third_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,No
5836,Hyundai,2015,350000,80000,East,New Jersey,Ocean City,Diesel,Individual,Manual,Third_Owner,24,1120,70,160Nm@ 1500-2750rpm,5,No
5837,Isuzu,2019,1900000,30000,East,New Jersey,Elmwood Park,Diesel,Individual,Automatic,First_Owner,12.4,1999,147.9,350nm@ 1800-2600rpm,5,No
5838,Tata,2020,537000,5000,West,California,Inglewood,Petrol,Individual,Manual,First_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,No
5839,Volkswagen,2019,585000,10000,West,California,Inglewood,Petrol,Individual,Manual,First_Owner,18.78,999,75,95Nm@ 3000-4300rpm,5,No
5841,Maruti,2012,350000,140000,West,California,Inglewood,Diesel,Individual,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,No
5842,Hyundai,2019,700000,19000,Central,Illinois,Lombard,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,117nm@ 4000rpm,5,No
5843,Maruti,2017,849000,44600,Central,Illinois,Lombard,Diesel,Dealer,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,No
5844,Volkswagen,2014,574000,28080,Central,North Dakota,Mandan,Petrol,Dealer,Automatic,First_Owner,0,1197,103.25,175nm@ 1500-4100rpm,5,No
5845,Hyundai,2014,484999,28800,Central,North Dakota,Mandan,Petrol,Dealer,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
5846,Renault,2018,360000,21900,Central,North Dakota,Mandan,Petrol,Dealer,Manual,First_Owner,20.71,799,53.26,72Nm@ 4386rpm,5,No
5847,Volkswagen,2014,575000,28100,Central,North Dakota,Mandan,Petrol,Dealer,Automatic,First_Owner,0,1197,103.25,175nm@ 1500-4100rpm,5,No
5848,Honda,2014,550000,110000,Central,North Dakota,Mandan,Diesel,Individual,Manual,Second_Owner,26,1498,98.6,200Nm@ 1750rpm,5,No
5849,Hyundai,2016,700000,100000,Central,Illinois,Lansing,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,No
5850,Maruti,2019,825000,7673,Central,Illinois,Lombard,Diesel,Individual,Automatic,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,No
5851,Maruti,2008,114999,100000,South,Georgia,Hinesville,Petrol,Individual,Manual,Second_Owner,18.9,1061,67,84Nm@ 3500rpm,5,No
5852,Tata,2009,150000,75000,South,Georgia,Hinesville,Petrol,Individual,Manual,Second_Owner,15,1368,90,116Nm@ 4750rpm,5,No
5853,Maruti,2018,851000,50000,South,Georgia,Hinesville,Diesel,Individual,Automatic,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,No
5854,Hyundai,2014,550000,40000,South,Georgia,Hinesville,Petrol,Individual,Manual,First_Owner,17.43,1396,105.5,135.3Nm@ 5000rpm,5,No
5855,Maruti,2016,890000,40000,South,Georgia,Gainesville,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,No
5856,Hyundai,2012,265000,100000,South,Georgia,Hinesville,Petrol,Individual,Manual,Second_Owner,18.5,1197,80,"11.4 kgm at 4,000 rpm",5,No
5857,Mahindra,2014,900000,110000,South,Tennessee,Maryville,Diesel,Individual,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,No
5858,Chevrolet,2013,210000,96272,South,Tennessee,Maryville,Diesel,Individual,Manual,First_Owner,25.44,936,57.6,150Nm@ 1750rpm,5,No
5859,BMW,2015,1650000,74000,South,Tennessee,Maryville,Diesel,Individual,Automatic,First_Owner,18.88,1995,184,380Nm@ 1750-2750rpm,5,No
5860,Toyota,2011,750000,168000,South,Tennessee,Memphis,Diesel,Individual,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,No
5861,Ford,2019,675000,7000,South,Tennessee,Memphis,Petrol,Individual,Manual,First_Owner,19.4,1194,94.93,120Nm@ 4250rpm,5,No
5862,Hyundai,2017,715000,60000,South,Tennessee,Memphis,Diesel,Individual,Manual,First_Owner,21.19,1396,88.73,219.66nm@ 1500-2750rpm,5,No
5863,Tata,2013,227999,60000,South,Tennessee,Memphis,Diesel,Individual,Manual,Second_Owner,25,1396,69.01,140Nm@ 1800-3000rpm,5,No
5864,Maruti,2015,400000,22500,South,Tennessee,Memphis,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,No
5865,Maruti,2020,925000,7400,South,Tennessee,Maryville,Diesel,Individual,Automatic,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,No
5866,Maruti,2011,275000,70000,South,Florida,Port Charlotte,Petrol,Individual,Manual,Third_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,No
5867,Maruti,2009,175000,67000,South,Florida,Port Charlotte,Petrol,Individual,Manual,First_Owner,18.9,1061,67,84Nm@ 3500rpm,5,No
5868,Ford,2009,155000,110000,East,New York,Plainview,Diesel,Individual,Manual,Third_Owner,17.7,1399,68,"16@ 2,000(kgm@ rpm)",5,No
5869,Maruti,2012,325000,175000,South,Florida,Port Charlotte,Diesel,Individual,Manual,Second_Owner,21.5,1248,88.8,200Nm@ 1750rpm,5,No
5870,Mahindra,2014,700000,120000,South,Florida,Port Charlotte,Diesel,Individual,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,No
5871,Tata,2008,50000,120000,South,Florida,Port Charlotte,Diesel,Individual,Manual,Third_Owner,17.5,1396,70,"14.3@ 1,800-3,000(kgm@ rpm)",5,No
5872,Mahindra,2012,450000,370000,East,New York,Plainview,Diesel,Individual,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,No
5873,Hyundai,2014,645000,150360,East,New York,Plainview,Diesel,Individual,Manual,First_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
5874,Tata,2017,597000,15000,East,New York,Plainview,Diesel,Individual,Manual,First_Owner,24.7,1047,69,140Nm@ 1800-3000rpm,5,No
5875,Renault,2018,400000,30000,South,Arkansas,Van Buren,Petrol,Individual,Automatic,Second_Owner,24.04,999,67,91Nm@ 4250rpm,5,No
5876,Maruti,2009,300000,150000,South,Florida,Port Charlotte,Diesel,Individual,Manual,First_Owner,17.8,1248,75,190Nm@ 2000rpm,5,No
5877,Maruti,2015,573000,100000,South,Florida,Port Charlotte,Diesel,Individual,Manual,Second_Owner,25.2,1248,74,190Nm@ 2000rpm,5,No
5878,Maruti,2011,180000,70000,East,New York,Plainview,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,No
5879,Tata,2011,70000,40000,East,New York,Plainview,Petrol,Individual,Manual,First_Owner,26,624,35,4.8kgm@ 3000rpm,4,No
5880,Toyota,2008,500000,154000,East,Pennsylvania,Radnor,Diesel,Individual,Manual,Third_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,No
5881,Hyundai,2004,110000,110000,East,Pennsylvania,Radnor,Petrol,Individual,Manual,Second_Owner,14.4,1599,94,12.5kgm@ 3500rpm,5,No
5882,Maruti,2013,450000,120000,East,Pennsylvania,Radnor,Diesel,Individual,Manual,Second_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,No
5883,Tata,2013,310000,145000,East,Pennsylvania,Plum,Diesel,Individual,Manual,First_Owner,15.3,2956,83.83,250Nm@ 1000-2000rpm,7,No
5884,Mahindra,2017,400000,30000,East,Pennsylvania,Radnor,Diesel,Individual,Manual,First_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,No
5885,Maruti,2014,390000,90000,East,Pennsylvania,Radnor,Diesel,Individual,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,No
5886,Maruti,2011,122000,110000,East,Pennsylvania,Plum,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5887,Mahindra,2016,741000,70000,East,Pennsylvania,Plum,Diesel,Individual,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,No
5888,Hyundai,2012,330000,40000,East,New Jersey,East Orange,Diesel,Individual,Manual,Second_Owner,23,1396,90,22.4 kgm at 1750-2750rpm,5,No
5889,Mahindra,2010,300000,166000,East,Vermont,Rutland,Diesel,Individual,Manual,Third_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,8,No
5890,Hyundai,2011,215000,100000,East,Maine,Portland,Petrol,Individual,Manual,Third_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,No
5891,Maruti,2009,150000,75000,East,New Jersey,Maplewood,Petrol,Individual,Manual,Third_Owner,18.9,1061,67,84Nm@ 3500rpm,5,No
5892,Hyundai,2013,250000,42130,East,Maine,Waterville,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
5893,Maruti,2010,180000,53000,East,Vermont,Colchester,Petrol,Individual,Manual,Second_Owner,21.1,1197,85.8,114Nm@ 4000rpm,5,No
5894,Maruti,2006,150000,106000,East,Massachusetts,Newton,Petrol,Individual,Manual,Second_Owner,17.3,993,60,78Nm@ 4500rpm,5,No
5895,Toyota,2005,275000,96000,Central,Illinois,Forest Park,Petrol,Individual,Manual,Second_Owner,13.4,1794,125,"16.1@ 4,200(kgm@ rpm)",5,No
5896,Maruti,2019,556000,10000,East,Massachusetts,Belchertown,Petrol,Individual,Manual,First_Owner,21.01,1197,81.8,113Nm@ 4200rpm,5,No
5897,Maruti,2016,550000,37000,Central,Illinois,Forest Park,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,No
5898,Mahindra,2018,1500000,20000,West,California,Foster City,Diesel,Individual,Automatic,First_Owner,16,2179,138,330Nm@ 1600-2800rpm,7,No
5899,Toyota,2017,549000,35000,West,California,Foster City,Petrol,Individual,Manual,First_Owner,17.71,1197,78.9,104Nm@ 3100rpm,5,No
5900,Hyundai,2016,630000,50000,West,California,Foster City,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
5901,Mahindra,2020,679000,5000,Central,Illinois,Forest Park,Diesel,Individual,Manual,First_Owner,0,2523,70,200Nm@ 1400-2200rpm,2,No
5903,Hyundai,2017,1125000,47000,West,California,Foster City,Diesel,Individual,Manual,Second_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,No
5904,Maruti,2017,680000,71000,East,New York,Lindenhurst,Diesel,Individual,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,No
5905,Honda,2017,1050000,50000,East,New York,Lindenhurst,Diesel,Individual,Manual,First_Owner,25.6,1498,97.9,200Nm@ 1750rpm,5,No
5906,Tata,2015,450000,57000,East,New York,Jamestown,Diesel,Individual,Manual,First_Owner,23,1248,88.7,200Nm@ 1750-3000rpm,5,No
5907,Maruti,2010,210000,43000,East,New York,Jamestown,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,No
5908,Maruti,2014,470000,60000,East,New York,Jamestown,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,No
5909,Maruti,2014,470000,60000,East,New York,Levittown,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,No
5910,Hyundai,2015,550000,40000,East,New York,Levittown,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,No
5911,Maruti,2011,204999,60000,East,New York,Jamestown,Petrol,Individual,Manual,First_Owner,19,998,66.1,90Nm@ 3500rpm,5,No
5912,Honda,2015,950000,30000,East,New York,Levittown,Petrol,Individual,Automatic,First_Owner,18,1497,117.3,145Nm@ 4600rpm,5,No
5913,Hyundai,2015,550000,160000,East,New York,Lindenhurst,Diesel,Individual,Manual,Second_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,No
5914,Toyota,2007,270000,147500,East,New York,Levittown,Diesel,Individual,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,No
5915,Volkswagen,2013,280000,90000,East,New York,Levittown,Diesel,Individual,Manual,Third_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,No
5916,Maruti,2015,630000,70000,East,New York,Jamestown,Diesel,Individual,Manual,Second_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,No
5917,Honda,2007,220000,70000,East,New York,Ithaca,Petrol,Individual,Manual,First_Owner,17.7,1497,78,"12.7@ 2,700(kgm@ rpm)",5,No
5918,Mahindra,2014,320000,120000,East,New York,Ithaca,Diesel,Individual,Manual,First_Owner,14.95,2489,93.7,218Nm@ 1400-2600rpm,7,No
5919,Hyundai,2013,225000,75000,East,New York,Jamestown,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
5920,Honda,2010,380000,85000,East,New York,Levittown,Petrol,Individual,Manual,Second_Owner,17,1497,118,146Nm at 4800 rpm,5,No
5921,Maruti,2012,380000,70000,West,New Mexico,Las Cruces,Diesel,Individual,Manual,Third_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,No
5922,Volkswagen,2017,600000,29000,West,New Mexico,Roswell,Diesel,Individual,Manual,First_Owner,22,1498,108.495,250Nm@ 1500-3000rpm,5,No
5923,Ford,2014,620000,40000,West,New Mexico,Rio Rancho,Diesel,Individual,Manual,Second_Owner,13.1,2499,141,330Nm@ 1800rpm,7,No
5924,Hyundai,2012,500000,90000,West,New Mexico,Roswell,Diesel,Individual,Automatic,First_Owner,19.08,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
5925,Mahindra,2015,700000,40000,West,New Mexico,Las Cruces,Diesel,Individual,Automatic,First_Owner,18.49,1493,100,230Nm@ 1500-2250rpm,7,No
5926,Ford,2015,550000,138000,West,New Mexico,Rio Rancho,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,No
5927,Maruti,2016,600000,70000,West,New Mexico,Rio Rancho,Diesel,Individual,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,No
5928,Volkswagen,2019,550000,30000,West,New Mexico,Las Cruces,Petrol,Individual,Manual,Second_Owner,19.44,999,75,95Nm@ 3000-4300rpm,5,No
5929,Hyundai,2013,475000,125000,West,New Mexico,Santa Fe,Diesel,Individual,Manual,Third_Owner,22.32,1582,126.3,259.9Nm@ 1900-2750rpm,5,No
5930,Honda,2015,615000,120000,West,New Mexico,Roswell,Diesel,Individual,Manual,Second_Owner,26,1498,98.6,200Nm@ 1750rpm,5,No
5931,Maruti,2013,385000,180000,West,New Mexico,Las Cruces,Diesel,Individual,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,No
5932,Tata,2015,500000,20000,West,New Mexico,Roswell,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,No
5933,Renault,2012,450000,80000,West,New Mexico,Hobbs,Diesel,Individual,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,No
5934,Toyota,2014,969999,110000,South,Florida,Coral Springs,Diesel,Individual,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,7,No
5935,Hyundai,2013,580000,80000,South,Florida,Coral Springs,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
5936,Toyota,2017,550000,40000,South,Florida,Coral Springs,Diesel,Individual,Manual,First_Owner,23.59,1364,67.05,170Nm@ 1800-2400rpm,5,No
5937,Honda,2018,780000,30000,Central,Illinois,Country Club Hills,Petrol,Individual,Manual,First_Owner,17.5,1199,88.7,110Nm@ 4800rpm,5,No
